trip_id,person_id,household_id,age,sex,employment,purpose,mode,duration_min,distance_km,num_persons,household_income,car_ownership
2122063921,2122063921,212206392,18-24 years,Man,Working at full time job(s),Refused to answer,Car as driver,10.0,2.5,1,11.07114517211258,One
2122063931,2122063931,212206393,46-55 years,Woman,Working at full time job(s),"Visiting home of other people (parents, relatives, friends etc)",Bus (local bus),30.0,7.5,1,8.23147982422885,None
2122063941,2122063941,212206394,66 and more,Woman,"Retired, not working",Health center/Doctor,Car as passenger,60.0,15.0,1,4.44257048266213,None
2122063951,2122063951,212206395,36-45 years,Woman,Housewife/ houseman,"Services and administrative needs (city service centers, banks, etc)",Walking,15.0,3.75,3,9.272475288187472,None
2122063952,2122063952,212206395,16-17 years,Man,Studying at school,Ttutor/student,Bus (local bus),15.0,3.75,3,4.549992901594249,None
2122063953,2122063953,212206395,36-45 years,Man,Working at full time job(s),Usual workplace,Intercity marshrutka (regional and long-distance),75.0,18.75,3,18.982593336235094,None
2122162131,2122162131,212216213,25-35 years,Woman,Working at part time job(s),Secondary School,Walking,15.0,3.75,1,1.0405488309535824,None
2122162141,2122162141,212216214,56-65 years,Woman,"Retired, not working","Services and administrative needs (city service centers, banks, etc)",Bus (local bus),30.0,7.5,2,0.6254296922541548,None
2122162142,2122162142,212216214,16-17 years,Woman,Studying at school,Secondary School,Walking,15.0,3.75,2,0.9085998630188142,None
2122162151,2122162151,212216215,36-45 years,Woman,Housewife/ houseman,Meeting a friend (on the street),Bus (local bus),30.0,7.5,1,0.8182308142103268,None
2122162161,2122162161,212216216,56-65 years,Woman,"Retired, but working",Health center/Doctor,Bus (local bus),30.0,7.5,1,0.6254296922541548,None
2122162171,2122162171,212216217,46-55 years,Woman,Working at part time job(s),Usual workplace,Bus (local bus),60.0,15.0,2,0.8987541627278769,None
2122162172,2122162172,212216217,18-24 years,Woman,Working at full time job(s),University,Car as passenger,60.0,15.0,2,1.1680184442194046,None
2122311871,2122311871,212231187,46-55 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),30.0,7.5,1,0.8987541627278769,One
2122311881,2122311881,212231188,56-65 years,Woman,"Retired, not working",,,,,1,0.6254296922541548,None
2122311891,2122311891,212231189,46-55 years,Woman,Working at full time job(s),,,,,2,0.8987541627278769,None
2122311892,2122311892,212231189,56-65 years,Man,Working at full time job(s),Usual workplace,Car as driver,40.0,10.0,2,0.9454076260111136,One
2122311901,2122311901,212231190,36-45 years,Woman,Working at full time job(s),Usual workplace,Car pickup (poputka),60.0,15.0,3,0.8182308142103268,None
2122311902,2122311902,212231190,18-24 years,Man,Working at full time job(s),,,,,3,1.3467554790918572,None
2122311903,2122311903,212231190,18-24 years,Woman,Working at part time job(s),University,Bus (local bus),30.0,7.5,3,1.1680184442194046,None
2122339091,2122339091,212233909,14-15 years,Woman,Studying at school,Secondary School,Walking,20.0,5.0,1,0.6792175002843309,None
2122339101,2122339101,212233910,25-35 years,Man,"Unemployed, searching for job",Domicile,Car as passenger,210.0,52.5,1,1.5166038838578633,None
2122339111,2122339111,212233911,66 and more,Woman,Working at full time job(s),Usual workplace,Metro,30.0,7.5,1,0.5761899646958017,None
2122341411,2122341411,212234141,25-35 years,Woman,Housewife/ houseman,,,,,1,1.0405488309535824,None
2122341421,2122341421,212234142,46-55 years,Woman,Working at full time job(s),Refused to answer,Bus (local bus),15.0,3.75,2,0.8987541627278769,None
2122341423,2122341423,212234142,25-35 years,Woman,Working at full time job(s),,,,,2,1.0405488309535824,None
2122341431,2122341431,212234143,36-45 years,Woman,Housewife/ houseman,"Accompanying/picking kids to/from nursery, kindergarten",Bus (local bus),15.0,3.75,1,0.8182308142103268,None
2122341441,2122341441,212234144,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2122341451,2122341451,212234145,25-35 years,Woman,Housewife/ houseman,"Visiting home of other people (parents, relatives, friends etc)",Bus (local bus),10.0,2.5,2,1.0405488309535824,None
2122341452,2122341452,212234145,25-35 years,Man,Self-employed,,,,,2,1.5166038838578633,None
2122341461,2122341461,212234146,36-45 years,Woman,Housewife/ houseman,,,,,3,0.8182308142103268,None
2122341462,2122341462,212234146,46-55 years,Man,Working at full time job(s),,,,,3,1.318947547664047,None
2122341464,2122341464,212234146,14-15 years,Man,Studying at school,,,,,3,0.8838452498329735,None
2122344191,2122344191,212234419,36-45 years,Man,Working at part time job(s),,,,,1,1.226524444430224,None
2122348291,2122348291,212234829,25-35 years,Woman,Housewife/ houseman,,,,,3,0.955779354453164,None
2122348292,2122348292,212234829,56-65 years,Man,Working at full time job(s),Usual workplace,Car as driver,75.0,18.75,3,0.7599740695517776,One
2122348293,2122348293,212234829,66 and more,Man,"Retired, not working",,,,,3,0.5046028507701832,None
2122349231,2122349231,212234923,56-65 years,Woman,Housewife/ houseman,,,,,2,0.6176219872727928,None
2122349232,2122349232,212234923,25-35 years,Man,Working at full time job(s),,,,,2,2.441963403428145,None
2122355601,2122355601,212235560,56-65 years,Man,"Unemployed, searching for job",,,,,2,0.7599740695517776,None
2122355602,2122355602,212235560,25-35 years,Man,"Unemployed, searching for job",,,,,2,2.441963403428145,None
2122360631,2122360631,212236063,66 and more,Man,Working at full time job(s),,,,,2,0.5046028507701832,None
2122360632,2122360632,212236063,56-65 years,Woman,"Retired, not working",,,,,2,0.6176219872727928,None
2122365521,2122365521,212236552,18-24 years,Man,Both studying and working,"Visiting home of other people (parents, relatives, friends etc)",Marshrutka (local),30.0,7.5,1,1.3467554790918572,None
2122365531,2122365531,212236553,56-65 years,Man,Working at full time job(s),Usual workplace,Metro,30.0,7.5,1,0.9454076260111136,None
2122365541,2122365541,212236554,18-24 years,Woman,Student (of university or vocational college),University,Metro,40.0,10.0,1,1.1680184442194046,None
2122365551,2122365551,212236555,25-35 years,Woman,Housewife/ houseman,Sport and body-care activities,Marshrutka (local),40.0,10.0,1,1.0405488309535824,None
2122365561,2122365561,212236556,18-24 years,Man,Student (of university or vocational college),University,Metro,80.0,20.0,2,1.3467554790918572,None
2122365562,2122365562,212236556,36-45 years,Woman,Working at part time job(s),,,,,2,0.8182308142103268,None
2122365571,2122365571,212236557,46-55 years,Woman,Working at part time job(s),"Visiting home of other people (parents, relatives, friends etc)",Bus (local bus),90.0,22.5,1,0.8987541627278769,None
2122365581,2122365581,212236558,46-55 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),60.0,15.0,1,0.8987541627278769,None
2122372441,2122372441,212237244,18-24 years,Woman,Working at full time job(s),,,,,3,1.1680184442194046,None
2122372442,2122372442,212237244,56-65 years,Woman,Housewife/ houseman,,,,,3,0.6254296922541548,None
2122372443,2122372443,212237244,66 and more,Man,Working at full time job(s),,,,,3,0.6578800871293811,None
2122378421,2122378421,212237842,56-65 years,Woman,"Retired, not working",,,,,3,0.6254296922541548,None
2122378422,2122378422,212237842,66 and more,Man,"Retired, not working",Church/other service,Walking,15.0,3.75,3,0.6578800871293811,None
2122378425,2122378425,212237842,16-17 years,Woman,"Unemployed, not searching for job",,,,,3,0.9085998630188142,None
2122378801,2122378801,212237880,66 and more,Woman,"Retired, not working",,,,,1,0.4336121379415606,None
2122382481,2122382481,212238248,56-65 years,Woman,Working at part time job(s),Usual workplace,Walking,60.0,15.0,1,0.6254296922541548,None
2122384411,2122384411,212238441,66 and more,Man,"Retired, not working",,,,,1,0.6578800871293811,None
2122385061,2122385061,212238506,56-65 years,Woman,"Retired, not working",,,,,1,0.6254296922541548,None
2122391941,2122391941,212239194,56-65 years,Woman,Working at full time job(s),Health center/Doctor,Bus (local bus),90.0,22.5,2,0.6254296922541548,None
2122391942,2122391942,212239194,25-35 years,Woman,Working at full time job(s),Health center/Doctor,Bus (local bus),90.0,22.5,2,1.0405488309535824,None
2122393511,2122393511,212239351,66 and more,Man,"Retired, not working",,,,,2,0.5046028507701832,None
2122393512,2122393512,212239351,66 and more,Woman,"Retired, not working",,,,,2,0.4336121379415606,None
2122393781,2122393781,212239378,46-55 years,Man,Owner or business,Usual workplace,Car as driver,60.0,15.0,1,1.2956760710260384,One
2122394651,2122394651,212239465,66 and more,Woman,Working at part time job(s),,,,,1,0.5761899646958017,None
2122395351,2122395351,212239535,66 and more,Woman,"Retired, not working","Visiting home of other people (parents, relatives, friends etc)",Marshrutka (local),30.0,7.5,1,0.4336121379415606,None
2122397611,2122397611,212239761,18-24 years,Woman,Student (of university or vocational college),,,,,1,1.1680184442194046,None
2122398251,2122398251,212239825,36-45 years,Woman,"Retired, not working",,,,,1,0.8182308142103268,None
2122403401,2122403401,212240340,46-55 years,Woman,Housewife/ houseman,,,,,2,0.9803635972195814,None
2122403402,2122403402,212240340,46-55 years,Man,Owner or business,,,,,2,1.2956760710260384,None
2122403561,2122403561,212240356,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2122405071,2122405071,212240507,66 and more,Man,"Retired, not working",,,,,1,0.6578800871293811,None
2122407481,2122407481,212240748,56-65 years,Man,"Unemployed, searching for job",,,,,1,0.7599740695517776,None
2122411881,2122411881,212241188,66 and more,Woman,"Retired, not working",,,,,1,0.4336121379415606,None
2122417611,2122417611,212241761,25-35 years,Man,Working at full time job(s),Usual workplace,Car as passenger,40.0,10.0,1,1.5166038838578633,None
2122422811,2122422811,212242281,66 and more,Man,"Retired, not working","Daily needs shopping (in small nearby stores, on street markets etc)",Car as driver,30.0,7.5,2,0.5046028507701832,One
2122422812,2122422812,212242281,66 and more,Man,"Retired, not working",,,,,2,0.5046028507701832,None
2122424091,2122424091,212242409,56-65 years,Woman,"Retired, not working",,,,,2,0.6176219872727928,None
2122424092,2122424092,212242409,56-65 years,Man,"Unemployed, not searching for job",,,,,2,0.7599740695517776,None
2122425311,2122425311,212242531,25-35 years,Woman,Working at full time job(s),,,,,1,1.0405488309535824,None
2122425321,2122425321,212242532,25-35 years,Man,Working at full time job(s),Usual workplace,Car as driver,10.0,2.5,1,1.5166038838578633,One
2122425331,2122425331,212242533,25-35 years,Man,Self-employed,Secondary School,Car as driver,30.0,7.5,1,1.5166038838578633,One
2122425341,2122425341,212242534,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2122431511,2122431511,212243151,36-45 years,Woman,"Unemployed, searching for job",,,,,2,0.5708711729343885,None
2122431512,2122431512,212243151,66 and more,Woman,"Retired, but working",,,,,2,0.4336121379415606,None
2122439481,2122439481,212243948,66 and more,Man,"Retired, not working",,,,,1,0.6578800871293811,None
2122461241,2122461241,212246124,25-35 years,Woman,Working at part time job(s),Usual workplace,Intercity marshrutka (regional and long-distance),30.0,7.5,1,1.0405488309535824,None
2122461251,2122461251,212246125,36-45 years,Woman,Housewife/ houseman,"Restaurant, café or other socializing sites",Car as driver,90.0,22.5,3,0.8182308142103268,One
2122461252,2122461252,212246125,16-17 years,Man,Studying at school,Secondary School,Car as passenger,30.0,7.5,3,0.9712376361785788,One
2122461253,2122461253,212246125,18-24 years,Man,"Unemployed, searching for job",,,,,3,1.3467554790918572,None
2122461261,2122461261,212246126,56-65 years,Man,Working at full time job(s),,,,,1,0.9454076260111136,None
2122461271,2122461271,212246127,25-35 years,Woman,Housewife/ houseman,,,,,1,1.0405488309535824,None
2122461281,2122461281,212246128,14-15 years,Woman,Studying at school,Courses/clubs/sections/other educational facilities,Bus (local bus),25.0,6.25,1,0.6792175002843309,None
2122461291,2122461291,212246129,36-45 years,Woman,Working at full time job(s),Not usual workplace/ on some work tasks,Bus (local bus),20.0,5.0,1,0.8182308142103268,None
2122461311,2122461311,212246131,66 and more,Woman,Working at full time job(s),,,,,1,0.5761899646958017,None
2122471331,2122471331,212247133,56-65 years,Man,Working at part time job(s),Usual workplace,Car as driver,60.0,15.0,2,0.9454076260111136,One
2122471332,2122471332,212247133,56-65 years,Woman,Housewife/ houseman,,,,,2,0.6254296922541548,None
2122471341,2122471341,212247134,46-55 years,Woman,Working at part time job(s),Usual workplace,Metro,30.0,7.5,1,0.8987541627278769,None
2122471351,2122471351,212247135,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2122481351,2122481351,212248135,25-35 years,Woman,Housewife/ houseman,Secondary School,Bus (local bus),7.0,1.75,1,1.0405488309535824,None
2122481361,2122481361,212248136,25-35 years,Woman,Housewife/ houseman,,,,,1,1.0405488309535824,None
2122481371,2122481371,212248137,16-17 years,Woman,Student (of university or vocational college),University,Bus (local bus),150.0,37.5,1,0.9085998630188142,None
2122482061,2122482061,212248206,66 and more,Woman,"Retired, not working",Big shopping (in shopping malls / supermarkets / big markets / bazar),Car as passenger,30.0,7.5,1,0.5761899646958017,One
2122482071,2122482071,212248207,25-35 years,Woman,"Unemployed, not searching for job",,,,,1,1.0405488309535824,None
2122485221,2122485221,212248522,18-24 years,Man,"Unemployed, searching for job",,,,,1,1.3467554790918572,None
2122488731,2122488731,212248873,18-24 years,Woman,Working at part time job(s),Usual workplace,Marshrutka (local),10.0,2.5,2,1.1680184442194046,None
2122488732,2122488732,212248873,56-65 years,Woman,"Unemployed, not searching for job",,,,,2,0.6254296922541548,None
2122488741,2122488741,212248874,25-35 years,Woman,Working at part time job(s),Usual workplace,Bus (local bus),30.0,7.5,1,1.0405488309535824,None
2122488751,2122488751,212248875,46-55 years,Woman,"Unemployed, not searching for job",Big shopping (in shopping malls / supermarkets / big markets / bazar),Bus (local bus),5.0,1.25,1,0.8987541627278769,None
2122492641,2122492641,212249264,46-55 years,Woman,Working at full time job(s),Usual workplace,Metro,45.0,11.25,2,0.8987541627278769,None
