trip_id,person_id,household_id,age,sex,employment,purpose,mode,duration_min,distance_km,num_persons,household_income,car_ownership
2119522983,2119522983,211952298,46-55 years,Woman,Housewife/ houseman,Usual workplace,Walking,40.0,10.0,2,0.8987541627278769,One
2119522991,2119522991,211952299,46-55 years,Woman,Working at full time job(s),,,,,1,0.8987541627278769,None
2119538461,2119538461,211953846,36-45 years,Woman,"Unemployed, searching for job","Having a promenade around the city, in park etc (in this case in address question – state address of start of promena",Car as driver,20.0,5.0,2,0.8182308142103268,One
2119538462,2119538462,211953846,14-15 years,Woman,Studying at school,,,,,2,0.6792175002843309,None
2119538471,2119538471,211953847,18-24 years,Woman,Student (of university or vocational college),University,Metro,60.0,15.0,1,1.1680184442194046,None
2119538481,2119538481,211953848,66 and more,Woman,"Retired, not working","Having a promenade around the city, in park etc (in this case in address question – state address of start of promena",Walking,40.0,10.0,1,0.5761899646958017,None
2119567701,2119567701,211956770,36-45 years,Woman,Working at full time job(s),Usual workplace,Metro,60.0,15.0,1,0.8182308142103268,None
2119567711,2119567711,211956771,36-45 years,Woman,Working at full time job(s),,,,,2,0.8182308142103268,None
2119567712,2119567712,211956771,56-65 years,Woman,"Retired, not working",Health center/Doctor,Bus (local bus),30.0,7.5,2,0.6254296922541548,None
2119567721,2119567721,211956772,66 and more,Woman,"Retired, but working",Secondary School,Bus (local bus),20.0,5.0,2,0.5761899646958017,None
2119567722,2119567722,211956772,66 and more,Man,"Retired, not working",,,,,2,0.6578800871293811,None
2119579961,2119579961,211957996,46-55 years,Woman,Working at part time job(s),,,,,3,0.8987541627278769,None
2119579962,2119579962,211957996,46-55 years,Man,Working at full time job(s),Domicile,Car as passenger,210.0,52.5,3,1.318947547664047,None
2119579963,2119579963,211957996,25-35 years,Man,Working at part time job(s),,,,,3,1.5166038838578633,None
2119589171,2119589171,211958917,25-35 years,Woman,Student (of university or vocational college),University,Metro,45.0,11.25,1,1.0405488309535824,None
2119595761,2119595761,211959576,25-35 years,Woman,Self-employed,"Accompanying/picking kids to/from nursery, kindergarten",Walking,20.0,5.0,1,1.0405488309535824,None
2119595771,2119595771,211959577,56-65 years,Woman,Working at part time job(s),Usual workplace,Bus (local bus),45.0,11.25,1,0.6254296922541548,None
2119595781,2119595781,211959578,36-45 years,Man,Working at full time job(s),Usual workplace,Car as driver,20.0,5.0,2,1.226524444430224,One
2119595782,2119595782,211959578,36-45 years,Woman,Working at full time job(s),Usual workplace,Car as driver,20.0,5.0,2,0.8182308142103268,One
2119606631,2119606631,211960663,56-65 years,Woman,"Retired, not working",,,,,2,0.6254296922541548,None
2119606635,2119606635,211960663,14-15 years,Man,Studying at school,,,,,2,0.8838452498329735,None
2119606661,2119606661,211960666,56-65 years,Woman,Owner or business,,,,,1,0.6254296922541548,None
2119606671,2119606671,211960667,36-45 years,Woman,Self-employed,Domicile,Bus (local bus),60.0,15.0,3,0.8182308142103268,None
2119606672,2119606672,211960667,56-65 years,Woman,"Retired, not working",Domicile,Bus (local bus),20.0,5.0,3,0.6254296922541548,None
2119606673,2119606673,211960667,36-45 years,Man,"Unemployed, searching for job",,,,,3,1.226524444430224,None
2119625761,2119625761,211962576,56-65 years,Woman,Working at full time job(s),Usual workplace,Car as passenger,20.0,5.0,1,0.6254296922541548,One
2119625771,2119625771,211962577,66 and more,Woman,Working at both main and side jobs,Not usual workplace/ on some work tasks,"Ridehail passenger (services like Uber, Bolt, YandexTaxi etc.)",16.0,4.0,2,0.5761899646958017,None
2119625772,2119625772,211962577,25-35 years,Man,Working at full time job(s),Usual workplace,Metro,30.0,7.5,2,1.5166038838578633,None
2119625781,2119625781,211962578,36-45 years,Woman,Working at full time job(s),Big shopping (in shopping malls / supermarkets / big markets / bazar),Car as passenger,20.0,5.0,2,0.8182308142103268,One
2119625782,2119625782,211962578,25-35 years,Man,Working at full time job(s),Big shopping (in shopping malls / supermarkets / big markets / bazar),Car as driver,20.0,5.0,2,1.5166038838578633,One
2119635831,2119635831,211963583,56-65 years,Woman,"Retired, not working",,,,,2,0.6254296922541548,None
2119635835,2119635835,211963583,14-15 years,Man,Studying at school,,,,,2,0.8838452498329735,None
2119635841,2119635841,211963584,46-55 years,Woman,Housewife/ houseman,,,,,2,0.8987541627278769,None
2119635842,2119635842,211963584,25-35 years,Man,"Retired, not working",,,,,2,1.5166038838578633,None
2119635851,2119635851,211963585,46-55 years,Woman,Working at full time job(s),Usual workplace,Metro,30.0,7.5,2,0.8987541627278769,None
2119635853,2119635853,211963585,66 and more,Man,"Retired, not working",,,,,2,0.6578800871293811,None
2119636601,2119636601,211963660,56-65 years,Woman,Working at full time job(s),,,,,2,0.6254296922541548,None
2119636602,2119636602,211963660,25-35 years,Man,Working at full time job(s),Usual workplace,Bus (local bus),30.0,7.5,2,1.5166038838578633,None
2119636611,2119636611,211963661,66 and more,Woman,Housewife/ houseman,Domicile,Bus (local bus),30.0,7.5,1,0.5761899646958017,None
2119636621,2119636621,211963662,46-55 years,Man,Working at full time job(s),Big shopping (in shopping malls / supermarkets / big markets / bazar),Car as driver,5.0,1.25,1,1.318947547664047,None
2119636631,2119636631,211963663,66 and more,Woman,Working at full time job(s),Usual workplace,Bus (local bus),70.0,17.5,1,0.5761899646958017,None
2119636641,2119636641,211963664,18-24 years,Woman,Student (of university or vocational college),Domicile,Bus (local bus),90.0,22.5,1,1.1680184442194046,None
2119637401,2119637401,211963740,46-55 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),90.0,22.5,2,0.8987541627278769,None
2119637402,2119637402,211963740,46-55 years,Woman,Working at part time job(s),"Visiting home of other people (parents, relatives, friends etc)",Bus (local bus),60.0,15.0,2,0.8987541627278769,None
2119640901,2119640901,211964090,36-45 years,Woman,Working at full time job(s),Usual workplace,Marshrutka (local),20.0,5.0,1,0.8182308142103268,None
2119640911,2119640911,211964091,25-35 years,Woman,Working at full time job(s),Usual workplace,Marshrutka (local),30.0,7.5,2,1.0405488309535824,None
2119640913,2119640913,211964091,14-15 years,Woman,Studying at school,Secondary School,Bus (local bus),15.0,3.75,2,0.6792175002843309,None
2119644921,2119644921,211964492,25-35 years,Man,"Unemployed, searching for job",Big shopping (in shopping malls / supermarkets / big markets / bazar),Walking,30.0,7.5,2,1.5166038838578633,None
2119644922,2119644922,211964492,25-35 years,Woman,Working at full time job(s),Big shopping (in shopping malls / supermarkets / big markets / bazar),Walking,30.0,7.5,2,1.0405488309535824,None
2119644931,2119644931,211964493,25-35 years,Woman,Working at part time job(s),Usual workplace,Metro,35.0,8.75,1,1.0405488309535824,None
2119644941,2119644941,211964494,46-55 years,Man,Working at full time job(s),Domicile,Car as driver,60.0,15.0,1,1.318947547664047,One
2119644951,2119644951,211964495,46-55 years,Woman,Working at full time job(s),Usual workplace,Car as passenger,45.0,11.25,2,0.8987541627278769,None
2119644952,2119644952,211964495,46-55 years,Man,Working at full time job(s),,,,,2,1.318947547664047,None
2119647591,2119647591,211964759,56-65 years,Man,Working at part time job(s),Sport and body-care activities,Bus (local bus),60.0,15.0,2,0.9454076260111136,None
2119647593,2119647593,211964759,18-24 years,Man,Working at full time job(s),Usual workplace,Marshrutka (local),30.0,7.5,2,1.3467554790918572,None
2119647601,2119647601,211964760,56-65 years,Man,Working at full time job(s),Usual workplace,"Two wheels personal motor vehicle (motorcycle, moped etc.)",40.0,10.0,2,0.9454076260111136,One
2119647602,2119647602,211964760,46-55 years,Woman,"Unemployed, not searching for job",,,,,2,0.8987541627278769,None
2119653121,2119653121,211965312,66 and more,Woman,"Retired, not working",Don't know,Intercity bus,45.0,11.25,3,0.5761899646958017,None
2119653122,2119653122,211965312,46-55 years,Man,Working at full time job(s),Usual workplace,Car as driver,15.0,3.75,3,1.318947547664047,One
2119653123,2119653123,211965312,25-35 years,Woman,Working at full time job(s),Usual workplace,Intercity bus,60.0,15.0,3,1.0405488309535824,None
2119653131,2119653131,211965313,25-35 years,Woman,Working at full time job(s),Usual workplace,Personal e-scooter (or another motorized light personal vehicle),60.0,15.0,2,1.0405488309535824,One
2119653132,2119653132,211965313,56-65 years,Woman,"Retired, not working",,,,,2,0.6254296922541548,None
2119671831,2119671831,211967183,25-35 years,Man,Working at full time job(s),Usual workplace,Bus (local bus),55.0,13.75,2,1.5166038838578633,None
2119671832,2119671832,211967183,56-65 years,Woman,"Unemployed, not searching for job",,,,,2,0.6254296922541548,None
2119671841,2119671841,211967184,25-35 years,Man,"Unemployed, searching for job","Daily needs shopping (in small nearby stores, on street markets etc)",Bus (local bus),60.0,15.0,1,1.5166038838578633,None
2119673301,2119673301,211967330,56-65 years,Woman,"Retired, not working",,,,,2,0.6254296922541548,None
2119673302,2119673302,211967330,66 and more,Man,"Retired, not working",Free canteen for the socially vulnerable people,Bus (local bus),60.0,15.0,2,0.6578800871293811,None
2119673311,2119673311,211967331,46-55 years,Woman,Housewife/ houseman,,,,,1,0.8987541627278769,None
2119900631,2119900631,211990063,25-35 years,Woman,Working at full time job(s),Big shopping (in shopping malls / supermarkets / big markets / bazar),Car as passenger,20.0,5.0,1,1.0405488309535824,One
2119900711,2119900711,211990071,18-24 years,Woman,Working at part time job(s),Usual workplace,Walking,15.0,3.75,1,1.1680184442194046,None
2119900801,2119900801,211990080,46-55 years,Woman,Housewife/ houseman,Accompanying/picking kids to/from courses/clubs/sections etc,Bus (local bus),30.0,7.5,1,0.8987541627278769,None
2120619531,2120619531,212061953,66 and more,Man,"Retired, not working",Health center/Doctor,Bus (local bus),20.0,5.0,2,4.885387311284171,None
2120619532,2120619532,212061953,66 and more,Woman,Working at full time job(s),Usual workplace,Bus (local bus),20.0,5.0,2,4.44257048266213,None
2120619541,2120619541,212061954,36-45 years,Man,Working at full time job(s),Big shopping (in shopping malls / supermarkets / big markets / bazar),Bus (local bus),35.0,8.75,1,18.982593336235098,None
2120619551,2120619551,212061955,18-24 years,Woman,Housewife/ houseman,Big shopping (in shopping malls / supermarkets / big markets / bazar),Car as passenger,15.0,3.75,1,13.82402214910604,One
2120627221,2120627221,212062722,25-35 years,Woman,Working at full time job(s),Usual workplace,Taxi passenger,45.0,11.25,1,1.0405488309535824,None
2120632901,2120632901,212063290,25-35 years,Woman,In maternity leave,Health center/Doctor,Metro,30.0,7.5,1,1.0405488309535824,None
2120639471,2120639471,212063947,16-17 years,Woman,Student (of university or vocational college),University,Metro,60.0,15.0,2,0.9085998630188142,None
2120639472,2120639472,212063947,18-24 years,Woman,Working at full time job(s),,,,,2,1.1680184442194046,None
2120642541,2120642541,212064254,25-35 years,Woman,In maternity leave,,,,,1,1.0405488309535824,None
2120644731,2120644731,212064473,18-24 years,Woman,Student (of university or vocational college),University,Bus (local bus),60.0,15.0,1,1.1680184442194046,None
2120647591,2120647591,212064759,25-35 years,Man,Working at full time job(s),Usual workplace,Car as driver,20.0,5.0,1,1.5166038838578633,One
2120648911,2120648911,212064891,66 and more,Man,"Retired, not working",,,,,2,0.6578800871293811,None
2120648912,2120648912,212064891,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2120656721,2120656721,212065672,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2120665091,2120665091,212066509,56-65 years,Woman,"Retired, but working",Meeting a friend (on the street),Taxi passenger,30.0,7.5,1,0.6254296922541548,One
2120666551,2120666551,212066655,56-65 years,Woman,"Retired, not working",Domicile,Bus (local bus),60.0,15.0,1,0.6254296922541548,One
2120666561,2120666561,212066656,56-65 years,Woman,Housewife/ houseman,,,,,3,0.6254296922541548,None
2120666563,2120666563,212066656,25-35 years,Man,"Unemployed, not searching for job",,,,,3,1.5166038838578633,None
2120666564,2120666564,212066656,25-35 years,Woman,Working at part time job(s),"Having a promenade around the city, in park etc (in this case in address question – state address of start of promena",Walking,30.0,7.5,3,1.0405488309535824,One
2120666571,2120666571,212066657,66 and more,Man,"Retired, not working",,,,,3,0.6578800871293811,None
2120666572,2120666572,212066657,66 and more,Woman,"Retired, not working",,,,,3,0.5761899646958017,None
2120666573,2120666573,212066657,36-45 years,Woman,Student (of university or vocational college),Sport and body-care activities,Walking,5.0,1.25,3,0.8182308142103268,None
2120672541,2120672541,212067254,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2120672901,2120672901,212067290,66 and more,Woman,"Retired, not working",Big shopping (in shopping malls / supermarkets / big markets / bazar),Bus (local bus),20.0,5.0,1,0.5761899646958017,None
2120685501,2120685501,212068550,25-35 years,Woman,"Unemployed, searching for job","Daily needs shopping (in small nearby stores, on street markets etc)",Walking,15.0,3.75,3,1.0405488309535824,None
2120685502,2120685502,212068550,66 and more,Woman,"Retired, not working",,,,,3,0.5761899646958017,None
2120685503,2120685503,212068550,25-35 years,Man,"Unemployed, not searching for job",Domicile,Car as passenger,15.0,3.75,3,1.5166038838578633,None
2120686091,2120686091,212068609,46-55 years,Man,Working at full time job(s),Secondary School,Car as driver,10.0,2.5,1,1.318947547664047,One
2120688611,2120688611,212068861,36-45 years,Woman,Working at full time job(s),,,,,1,0.8182308142103268,None
2120692461,2120692461,212069246,46-55 years,Woman,Working at full time job(s),Usual workplace,Car as driver,60.0,15.0,3,0.8987541627278769,One
2120692463,2120692463,212069246,66 and more,Woman,"Retired, not working",,,,,3,0.5761899646958017,None
2120692464,2120692464,212069246,16-17 years,Man,Studying at school,Domicile,Bus (local bus),95.0,23.75,3,0.9712376361785787,None
2120692471,2120692471,212069247,66 and more,Man,Working at full time job(s),Usual workplace,Bus (local bus),20.0,5.0,3,0.6578800871293811,None
2120692472,2120692472,212069247,66 and more,Woman,Working at full time job(s),Usual workplace,Bus (local bus),20.0,5.0,3,0.5761899646958017,None
2120692473,2120692473,212069247,46-55 years,Woman,Housewife/ houseman,,,,,3,0.8987541627278769,None
